issn,eissn
19359179,
10796762,
10689613,10974067
14505843,
08834989,
00135070,
04248368,
02663244,
09540695,
19429533,
87566621,
8756663X,
10420967,15206440
00135127,
03049876,
00135194,1350911X
07483252,
13654675,
09598332,
01730835,15222683
00135305,
00134643,
15825175,
18973426,20843909
00135380,
,
04248570,
15604128,
02558637,
03743012,
13921215,
03415589,
00135720,
00135739,
00135771,
0302265X,
0932383X,
00128058,
00135852,
00135860,
03403521,
00209147,
01746189,
03403521,
04229576,
13053515,
00135984,
18115209,
03927342,20377177
00136131,
00136158,
00138304,10806547
2050084X,
1572347X,
15719960,
15719952,
04229894,
09510893,14774526
10889981,
17426731,17426723
02063735,
00136557,
07540590,
0885968X,
02614189,14602075
17574676,17574684
1469221X,14693178
14773724,
03670228,
16386205,
17626137,
1762570X,
17625661,
17625696,
17625653,
17626145,
16386213,
17696763,
1638623X,
17624193,
16386248,
17624231,
17729920,
17625688,
17626013,
17624223,
17625718,
17624185,
17624207,
17696844,
17625858,
17624215,
15254658,
15213250,
11376821,
10737782,
01639358,
07386192,
00946575,
10356851,14422026
00136654,
07338627,
20902840,20902859
14720205,14720213
15241971,15593908
13545752,
10443797,
10703004,14381435
21676968,21676984
15667677,18798349
13619195,
17528550,
10806040,10806059
1540496X,
15660141,
22221751,
17427622,
00136662,
10596879,
2079052X,20790538
02506882,
10429247,
00944076,
15283542,
17540739,
17554586,18780040
13632752,
16601394,
11523336,
11395737,
03408744,15736911
03777332,14358921
18776337,18776345
13823256,15737616
02762374,
07490003,15452514
03614050,
01425455,
00988898,
08927545,
07457790,15206459
10814507,
,
19464967,19469365
01584197,
10242430,
1590492X,18258670
18635407,16134796
01609327,
0969711X,
,20493614
14217082,
09188959,13484540
10463976,
1530891X,
12100668,13360329
07435800,15324206
00936391,
0163769X,
18715303,
13510088,
02112299,
00137200,
00137219,
15750922,
10512144,15399192
00137227,
1074939X,
08898529,
1074939X,
,20520573
87561689,
02561514,
11309903,
14659417,
01092502,
00137251,
13108131,
0423104X,
1234625X,
09120505,
09426027,
23039027,22267190
0013726X,14388812
12111074,
0933811X,14392577
10623329,10292373
00137278,
02357208,
00137308,
19961073,
00137448,
00137456,
03605442,
09316221,
01128116,
01499386,
03787788,
0958305X,
17545692,
08870624,15205029
00137480,
01968904,
01409883,18736181
1308772X,
13087711,
1570646X,15706478
01998595,15460118
01445987,
09730826,
01675826,
00137529,
01956574,
17489237,
03014215,
03195759,
,22146296
14787539,
00908312,15210510
15567036,15567230
15567249,
2211467X,
08434379,
18683967,18683975
00908347,
03077942,
,21920567
00137545,
12865559,17762820
17086310,
15754723,
14050994,
0213005X,15781852
16963539,
11308621,15792013
16956141,
11302399,15781291
01006916,
14134152,
00137758,
15234371,
08919976,
00137782,
0264682X,
09557997,
00958948,
0377841X,
17509637,
09521976,
19942060,1997003X
21907846,
02644401,
0167188X,
0013788X,
00462012,
00137898,
13922785,
0013791X,
00220809,
,17500044
13506307,
00137944,
00137952,
18818366,
16180240,16182863
00462039,
02780054,
00138029,
,1258281
,
1816093X,
01675419,
09607919,
03086917,
0013807X,
0305215X,10290273
09526900,
13309587,
09637346,
10631100,
01410296,
19378629,
14622165,
0867888X,
01770667,14355663
09699988,1365232X
00137871,
19915047,
10321195,
01704818,
00138215,
10131752,
08894906,
00138266,14774534
0046208X,
04250494,17548845
13606743,14694379
00138282,
19164742,19164750
00138312,14756757
00138339,15592715
09578080,
0013838X,
00138398,
03170802,
11758708,
18748767,18748775
02660784,
01728865,
15720004,
08919526,
19607652,
01044036,
01204483,
02124521,
14672227,14672235
17551978,17551986
17517575,17517583
18759521,
00138738,
00138703,
01718177,
00963712,
07858760,
00138711,
0013872X,
17485967,17382297
13438786,
00138827,
00138878,
00138894,
00138959,
13175262,
10148485,
10878955,
08985626,14645114
10422587,
11612770,
10994300,
00139157,
03082164,
00139165,
,
1355770X,14694395
09673407,
00139173,
0308518X,
02658135,
0263774X,
02637758,
09562478,
09754253,9763546
13528882,
00905097,
21945403,21945411
10468641,
1387585X,15732975
00462225,
16915208,
13528505,15733009
10787275,
00988472,
08936692,
0813300X,
09246460,
14605147,
14614103,
15555275,
03781909,15735133
16357922,16357930
14482517,
16103653,
10406026,1547657X
17524032,
03768929,14694387
1880554X,18830986
22114645,
18666280,
1432847X,
01449281,
14695871,13504622
09545824,
15829596,
12261025,2005968X
10928758,
0046225X,
15227987,
01634275,
15677419,15731510
15275922,15275930
07315732,
02694042,15732983
09430105,
00990094,
01775146,14320495
10759565,15260984
17477891,
14642867,
1342078X,13474715
0250863X,
00916765,
1476069X,
10845453,
10534180,
01959255,
22104224,
01604120,
19394071,19375174
10676058,
00139300,
0364152X,14321009
02870517,
14622912,14622920
17582229,
14202026,15732967
13648152,
01676369,15732959
01922521,
,22151532
,
1756932X,
0378777X,
18747043,
09644016,
02697491,
00139327,
01431471,
0143148X,
14660466,
19447442,
02784491,15475921
07039565,
03248828,
10881913,
00139351,10960953
17489326,
01472496,
11818700,12086053
14629011,
09441344,
0013936X,15205851
20518153,20518161
0915955X,
21904707,21904715
20507887,20507895
02669838,
09593330,
1089232X,
23521864,
01432060,
15204081,15227278
07307268,
13826689,
10534725,
09632719,
02511088,15732991
19061714,
07116780,
11804009,1099095X
16350421,
00139432,
01410229,
10196773,
20900406,20900414
18746047,
00139424,
04251423,
00963941,
03926699,
0306333X,
01925008,
00139475,
1594512X,
1364369X,
09402470,
09398368,
00139505,
00139513,17831423
12205249,
02514710,
17554365,
11209763,
1121189X,
17425573,
0193936X,14786729
02561859,
07542186,
12107913,
10443983,15315487
09502688,14694409
20457960,20457979
22822305,22820930
15592294,15592308
17568935,
21912262,
17501911,1750192X
00139572,
00139580,15281167
11496576,
15255050,15255069
,22133232
18825567,
15357597,15357511
09201211,
09229833,
12949361,
22128220,
07053797,
17423600,
00139637,
03929760,1825652X
00139661,15882764
10116575,
12860042,12860050
18785077,18785085
16187229,
02508052,13652338
03623416,15490084
09699252,
20407149,17587093
03855716,
01628941,
09577734,
04251644,
20423306,
10665684,
16123093,18639038
02762854,18749275
1300199X,
16555236,
16555252,
00140015,
01793187,
00140058,
03671305,
03670716,
19415842,
,
00711098,
03670503,
00711136,
03671003,
00802042,
01433857,14694417
00140139,13665847
10648046,
09428623,
00140171,
03320758,20090056
01650106,
00711160,
02501554,
03402371,
09476075,
10737227,
00140309,14390302
09566309,
00442658,
12928119,12623377
12928100,12623318
03671402,
1477741X,
14312433,16116143
16129059,16129067
00462497,
07557809,
07981015,
15184196,1981478X
17514991,
22128263,
16650565,
00140759,
00140767,19310234
00938297,
20665083,1775352X
1287258X,17762839
00711357,
00711365,
00140856,14716852
15279359,
0308888X,
03160300,
,
1087495X,
00141291,
00141364,
14062933,17367484
17364728,
1736602X,
17366038,17367522
00978663,
01608347,
15592723,
03023524,
02727714,10960015
07160925,7181043
00141437,
07180195,
01850164,
01852574,
03042758,7185286
15755533,
01852620,
11398736,
15765059,
02109395,15793699
15767418,
01867210,
02101610,
00711713,7176171
00141496,
03670449,
1699311X,
01871811,
11360291,
03267458,
0716050X,
02104911,1989614X
15787001,
11341629,19882696
00141569,
01854186,
02118572,20139500
01034014,
18892566,
1413294X,
01014161,19805357
0104026X,18069584
01014064,1980864X
01959883,
15594343,
1523150X,
13700049,
13862820,
00141704,1539297X
10508422,15327019
17449642,17449650
16544951,16546369
13881957,
08926794,
0266688X,
10713778,
10856633,15355306
16118014,
03064581,
1366879X,14696703
21550085,21550093
09357335,
10216790,
10291857,
00141755,
10295933,
11515422,
17654629,
07786069,1783144X
01419870,14664356
03086860,
10105832,
14687968,17412706
1049510X,
13557858,14653419
17570980,20428367
19442890,19442904
21598126,
15473465,
00141798,
14661381,17412714
17457823,
00141801,15275477
11060972,
04254597,16043030
03551776,
03489698,
00462616,
00141828,
00141836,
17449057,
00141844,1469588X
01791613,14390310
01623095,
03949370,
00912131,
16717120,
18255167,
18903991,18904009
19733194,
00711861,
08736561,21822891
00385050,8695415
03540316,
03511944,
11303204,
12256463,
08505780,
07011008,
0014195X,
03731928,
00141992,
0014200X,
0071190X,
00142085,
00142115,
0014214X,17089069
07665075,
00142158,
00142166,
12709050,17775302
00142182,
12865702,
00142239,
03411362,
09487387,
01701711,
01701703,
11732571,
00972762,
15359778,15359786
22129685,
00142328,
08700133,
00142336,15735060
03063534,
09490434,
13058215,13058223
15623920,
15387216,
13063057,
13079867,
13088734,13088742
20779879,
20720823,
10642293,
16872789,
16873955,16873963
16876172,
11108657,16870433
16874714,16874722
16874145,16874153
16875176,16875281
16874161,
16871472,16871499
10285954,
02507161,07176236
02612097,
09593527,
17511135,
14780917,
17278384,
16130200,
0949166X,
08029474,
1774024X,
14502194,
22797165,
01673858,
03031268,
00142573,
00142476,
10995129,15322092
00142751,
09638180,14684497
10226877,14219891
17641489,
18797296,
09374477,14344726
09428992,
18186300,
09401334,14338491
0175758X,
01757571,14321017
16188276,
15667529,
0955534X,
17583756,
14732262,
00142875,
10188827,1435165X
14335719,
16133412,16133420
09303847,
15740196,
11485493,
00462756,
15517853,
1350293X,17521807
10724133,10990968
00142921,
14749041,
17583772,
18793886,
09610405,10990976
09661646,
13826662,
13547798,1468036X
18622720,21908214
14382377,14382385
13846299,
17583799,17583802
18787649,
0195668X,15229645
20472404,20472412
1520765X,
20488726,20488734
02656914,14617110
17551137,17551145
10275193,
13705954,17831458
18794912,
16139372,16139380
13812335,
11610301,
14660407,
02650215,13652346
09521941,
11364890,
09567925,14694425
03402118,
01711741,
14396319,14396327
03015548,
14619571,17412722
11214201,
00142956,
09598049,
00142964,
02775379,
09615423,13652354
09641955,
09598278,
13596349,
09396780,
03014711,
10107940,
14745151,
17418267,17418275
01719335,
07245130,
17598958,17598966
09394974,
00142972,13652362
0960135X,
07222211,
09349723,14354373
09543007,
00316970,14321041
09613692,
09541446,14640635
01956698,10959971
02673231,
17797179,
13625187,14730782
09473580,
09289569,15718174
14773708,
13675494,
13965883,16000579
13057456,13057464
11671122,
09578811,
17405629,17405610
09637273,
03787966,
15680584,
15252167,15322114
14502275,
01418211,
21033641,
09699546,
08044643,
08044635,
03043797,14695898
13825577,
12105759,
19648189,21167214
13598155,
03932990,15737284
1351847X,14664364
03001237,
16124669,16124677
0954691X,
09699163,
13043889,13043897
13814788,
10239022,
,17921341
14391147,
03922936,
09024441,16000609
09024506,
16187598,14396637
09290273,15718093
13889842,
15674215,
13524755,
1121760X,
16114426,
20479956,20479964
14616718,14733269
10184813,
09607420,13652370
00142980,15214141
09553681,
17515254,
09596801,
1721727X,
0960085X,14769344
14601060,
14341948,
18763820,
03400964,
09536205,
09385428,
17516757,17516765
13540661,
10259996,
11228652,
09291261,15729990
16841360,
14387697,14389312
07785569,
03090566,
14690667,
13716980,
09977538,
09977546,
17697212,
09492321,
02235234,
17884934,
1388364X,15718166
09351221,
09243860,
16625986,
13515101,14681331
14710552,
0953816X,14609568
0957767X,
03406997,
16197070,16197089
14366207,14366215
00282243,
03012115,
11286598,
14623889,
17833914,
03772217,
11206721,
17562406,17562414
09098836,16000722
1434193X,
13516647,
01415387,14602210
09484817,14321068
1591996X,
10903798,
10903801,
17543207,
13522779,14790793
17406277,
11227672,
09397248,
09396764,
03406199,14321076
09439676,
08902070,10990984
09280987,
09396411,
00142999,
09266917,
09224106,
09668373,
09670262,
20808003,
19739087,19739095
10176721,
01430807,
21679169,21679177
09291873,15738469
0930343X,14350130
01762680,
03044130,14756765
14748851,17412730
01686577,15729885
20474873,20474881
09324739,
02136163,
10155759,
18891861,19894007
02562928,
13642537,14695901
11011262,1464360X
09697012,
17561175,
0720048X,
15714675,
,23520477
,22797254
01064339,
01064347,
1867299X,
21919399,21919402
18410464,
01405284,
1450202X,
00462772,10990992
14502267,
13684310,
13691457,
11645563,
13510754,
09924361,
16509544,
08856257,1469591X
17461391,
15923894,
11024151,
1102416X,
07487983,
02619768,14695928
09672567,14695936
09602720,
19947658,13140817
00218219,
03974693,
03988023,
20469012,
15677141,
14390590,
18639933,
09298266,
10785884,15322165
0950821X,
16124642,
13505068,
00183768,1436736X
1359432X,
09281371,
09239855,18757340
13515993,14680386
03075400,
10848770,14701316
20001444,
02632373,
17404754,17404762
13561049,
13782274,20310064
14172917,
17545072,
20418000,
17583837,
00143022,14219913
0924977X,
20455275,
18674569,18674577
08002789,
11036966,
13608606,
1356336X,17412749
14346001,1434601X
14346028,14346036
14346044,14346052
14346060,
12928941,1292895X
21026459,
21905444,
19516355,19516401
09654313,14695944
16804333,16820983
17557739,17557747
00143057,
03671216,
16129199,
17581354,
09249338,
10169040,
09387994,14321084
16133749,16133757
2212764X,
11082976,
17545552,
09031936,13993003
09041850,
1025448X,20756674
09059180,16000617
10627987,14740575
11283602,
01651587,14643618
13614916,14740044
13507486,14698293
10463283,
18137253,18616909
10509585,17404657
02664151,
03052222,
02605317,
02583127,
09575685,
14616696,14698307
02667215,14682672
16834704,
02501589,
03794067,
03764265,
12311952,18961525
09406719,14320932
16184742,1746031X
14621495,
15661369,
19998589,
16824016,
0014312X,14219921
22350640,22350802
1430144X,15463109
09393072,
1124318X,15418251
11203862,
18253997,
18670717,18668887
14651165,
09697764,
17583829,
03022838,1421993X
15699056,
14616971,
09255060,
09668136,14653427
03953890,
18410413,
02955075,12864854
05317479,
03671488,
12100366,
00120758,
13870076,
1025496X,15607917
09298533,09298525
00904449,
01497189,
09500790,
01632787,
00143316,
0191765X,
01459228,
08861633,
0193841X,
00143502,
15259951,
17442648,
1715720X,
14794489,
15304396,
1530440X,
13612611,
15576272,
17489539,17489547
1741427X,17414288
14620049,14765446
15258599,15364836
15278557,15371581
14629410,
17442249,
11762330,
13565524,14736810
13620347,
13676539,14689618
1361259X,15323366
13634054,
15559203,15559211
10954120,
20419139,
1520541X,1525142X
10905138,
00143855,
00143820,
10601538,15206505
17524563,
11769343,
00713260,
10636560,15309304
02697653,15738477
15220613,
18645909,
14747049,
18686478,
17653169,
19948549,
09385177,
11095350,
09322205,
00144029,
09362835,15327035
19185227,
01662740,1572543X
16112156,
07386583,
1099193X,
10412573,17533074
16993225,
00916331,15383008
10775552,
12155950,
14244616,14244624
00144754,
0071335X,
0361073X,10964657
00144797,14694441
01688162,15729702
12056626,
02327384,
09477349,
17343038,
02549670,
10641297,
13040855,
12263613,
00144800,10960945
17920981,17921015
09402993,
20407378,
13411357,
09226435,15729508
01768638,
15353702,15353699
00144819,14321106
03043568,
00144827,10902422
09066705,16000625
14791250,
15438600,15438619
16875214,16875303
13864157,15736938
00144835,10960007
05315565,
08916152,15210480
0301472X,
01902148,15210499
10586458,
00144851,
10794042,
01475975,
10187782,
00144886,10902430
00144894,10902449
02321513,
09580670,1469445X
16183169,
07328818,
08941777,
18745644,
00144908,
07234864,14321114
14712598,
17425247,
17460441,1746045X
17425255,
14740338,
14728214,17447623
13543784,
17530059,17530067
21678707,
14656566,
13543776,
14728222,
14737140,
14787210,
14779072,
1744666X,17448409
17512433,
17469872,
17446651,
17474124,17474132
17474086,
17434440,
14737159,
14737175,
17474108,
17469899,
14737167,
14789450,17448387
17476348,
14760584,
14623994,
02664720,14680394
09574174,
03619621,
00144940,1939926X
09641823,
09709231,
00713473,
00144983,
15508307,
0916801X,
07230869,
00145246,
1788618X,
15400085,
1023294X,
01731629,
,2214790X
09431268,
00145483,
23524316,
13861999,
14310651,14334909
,
0950222X,14765454
0960779X,
15422321,1542233X
10004432,
00145491,
09441018,
16190424,
03401952,
16144872,
03010813,
17404118,
17575931,
20517599,
20461402,
10045619,
13004182,
10450483,
00146242,16130464
,
10173285,
07366825,10988793
10647406,
01729179,
02632772,
12824038,
,
08029768,
1088128X,
07397046,21533393
13899600,
03422747,
10443894,
10917527,
01606379,15505057
14631180,
1077727X,
08944865,
10664807,
0014729X,
10302646,
07423225,
17343402,
00147354,
02632136,14602229
10695648,
00147370,15455300
01976664,17413729
19424620,19424639
07361718,
00916544,
10068341,
,
09737006,
09720871,
13596640,13645498
